random_crop_id,image_path,gpt_review_overlay,gpt_has_cloud,gpt_box_count,gpt_max_confidence,gpt_visual_types,human_quick_label,human_notes,sheet_id,sheet_title,page_number
260313_-_VA_Biloxi_Rev_3_ff19da68_p0136_random_0077,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0136_random_0077.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0136_random_0077.jpg,False,0,0,,,,,,137
260313_-_VA_Biloxi_Rev_3_ff19da68_p0141_random_0161,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0141_random_0161.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0141_random_0161.jpg,False,0,0,,,,,Section 9.4.,142
260313_-_VA_Biloxi_Rev_3_ff19da68_p0143_random_0059,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0143_random_0059.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0143_random_0059.jpg,False,0,0,,,,,,144
260313_-_VA_Biloxi_Rev_3_ff19da68_p0154_random_0149,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0154_random_0149.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0154_random_0149.jpg,False,0,0,,,,,,155
260313_-_VA_Biloxi_Rev_3_ff19da68_p0163_random_0155,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0163_random_0155.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0163_random_0155.jpg,False,0,0,,,,,"manufacturer's instructions, documentation listed in Sections 1.4 and",164
260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0131,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0131.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0131.jpg,False,0,0,,,,P-418,"EXISTING 4"" SS DN",176
260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0035,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0035.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0035.jpg,False,0,0,,,,P-420,FD-C,178
260313_-_VA_Biloxi_Rev_3_ff19da68_p0182_random_0137,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0182_random_0137.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0182_random_0137.jpg,False,0,0,,,,MH403,CONTROLS - HVAC,183
260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_random_0101,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_random_0101.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_random_0101.jpg,False,0,0,,,,MH301,VAV,186
260313_-_VA_Biloxi_Rev_3_ff19da68_p0195_random_0107,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0195_random_0107.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0195_random_0107.jpg,False,0,0,,,,E001,SYMBOLS  LIST.,196
260313_-_VA_Biloxi_Rev_3_ff19da68_p0196_random_0173,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0196_random_0173.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\260313_-_VA_Biloxi_Rev_3_ff19da68_p0196_random_0173.jpg,False,0,0,,,,E001,SYMBOLS  LIST.,197
Drawing_Rev2-_Steel_Grab_Bars_AE107_e23b5995_p0000_random_0106,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Drawing_Rev2-_Steel_Grab_Bars_AE107_e23b5995_p0000_random_0106.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Drawing_Rev2-_Steel_Grab_Bars_AE107_e23b5995_p0000_random_0106.jpg,False,0,0,,,,AE126,SIM,1
Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0130,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0130.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0130.jpg,False,0,0,,,,AE401,SIM,1
Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0184,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0184.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0184.jpg,False,0,0,,,,AE401,SIM,1
Revision_1_-_Drawing_Changes_6cbee960_p0009_random_0068,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0009_random_0068.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0009_random_0068.jpg,False,0,0,,,,AE211,SIM,10
Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0098,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0098.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0098.jpg,False,0,0,,,,AE401,TYP,12
Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0146,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0146.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0146.jpg,False,0,0,,,,AE401,TYP,12
Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0092,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0092.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0092.jpg,False,0,0,,,,AE600,"3' - 0""",13
Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0038,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0038.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0038.jpg,False,0,0,,,,A5109D,7.1,18
Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0128,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0128.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0128.jpg,False,0,0,,,,A5109D,7.1,18
Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0170,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0170.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0170.jpg,False,0,0,,,,A5109D,7.1,18
Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0188,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0188.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0188.jpg,True,0,0,,,,A5109G,"2' - 0""",19
Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0014,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0014.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0014.jpg,False,0,0,,,,AE125,ENLARGED FLOOR PLANS,20
Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0134,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0134.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0134.jpg,False,0,0,,,,AE125,ENLARGED FLOOR PLANS,20
Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0140,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0140.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0140.jpg,False,0,0,,,,AE125,ENLARGED FLOOR PLANS,20
Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0182,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0182.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0182.jpg,False,0,0,,,,AE501,CENTRAL STAIR,21
Revision_1_-_Drawing_Changes_6cbee960_p0021_random_0020,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0021_random_0020.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0021_random_0020.jpg,False,0,0,,,,AE401,PLAN DETAILS,22
Revision_1_-_Drawing_Changes_6cbee960_p0022_random_0056,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0022_random_0056.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0022_random_0056.jpg,False,0,0,,,,AE402,PLAN DETAILS,23
Revision_1_-_Drawing_Changes_6cbee960_p0025_random_0008,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0025_random_0008.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0025_random_0008.jpg,False,0,0,,,,AE514,ALUMINUM WINDOW,26
Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0086,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0086.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0086.jpg,False,0,0,,,,AE612,DOOR AND WINDOW DETAILS,28
Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0110,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0110.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0110.jpg,True,1,0.94,partial,,,AE612,DOOR AND WINDOW DETAILS,28
Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0152,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0152.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0152.jpg,False,0,0,,,,AE124,SIM,29
Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0032,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0032.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0032.jpg,False,0,0,,,,AE127,FINISH PLAN  & WALL PROTECTION PLAN FLOOR 3,30
Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0164,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0164.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0164.jpg,False,0,0,,,,AD402,WALL PROTECTION LEGEND,32
Revision_1_-_Drawing_Changes_6cbee960_p0032_random_0104,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0032_random_0104.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0032_random_0104.jpg,False,0,0,,,,P-418,"1/2"" CW,",33
Revision_1_-_Drawing_Changes_6cbee960_p0034_random_0200,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0034_random_0200.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0034_random_0200.jpg,False,0,0,,,,P-418,"EXISTING 4"" SS DN",35
Revision_1_-_Drawing_Changes_6cbee960_p0036_random_0050,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0036_random_0050.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0036_random_0050.jpg,False,0,0,,,,P-420,FD-C,37
Revision_1_-_Drawing_Changes_6cbee960_p0037_random_0122,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0037_random_0122.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0037_random_0122.jpg,True,1,0.95,bold,,,PL404,ENLARGED PLANS - PLUMBING,38
Revision_1_-_Drawing_Changes_6cbee960_p0038_random_0158,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0038_random_0158.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0038_random_0158.jpg,False,0,0,,,,P-418,FD-C,39
Revision_1_-_Drawing_Changes_6cbee960_p0039_random_0176,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0039_random_0176.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0039_random_0176.jpg,False,0,0,,,,P-418,CS-1,40
Revision_1_-_Drawing_Changes_6cbee960_p0040_random_0080,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0040_random_0080.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0040_random_0080.jpg,False,0,0,,,,P-418,WCO,41
Revision_1_-_Drawing_Changes_6cbee960_p0041_random_0194,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0041_random_0194.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0041_random_0194.jpg,False,0,0,,,,PL105,DRAWING SYMBOLS,42
Revision_1_-_Drawing_Changes_6cbee960_p0044_random_0116,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0044_random_0116.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0044_random_0116.jpg,False,0,0,,,,MH301,VAV,45
Revision_1_-_Drawing_Changes_6cbee960_p0045_random_0002,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0045_random_0002.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0045_random_0002.jpg,False,0,0,,,,MH301,LOCKABLE COVER,46
Revision_1_-_Drawing_Changes_6cbee960_p0045_random_0074,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0045_random_0074.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0045_random_0074.jpg,False,0,0,,,,MH301,LOCKABLE COVER,46
Revision_1_-_Drawing_Changes_6cbee960_p0046_random_0026,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0046_random_0026.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0046_random_0026.jpg,False,0,0,,,,MH302,"3/4"" HWS",47
Revision_1_-_Drawing_Changes_6cbee960_p0048_random_0044,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0048_random_0044.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0048_random_0044.jpg,False,0,0,,,,E301,SCHEDULES.,49
Revision_1_-_Drawing_Changes_6cbee960_p0049_random_0062,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_1_-_Drawing_Changes_6cbee960_p0049_random_0062.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_1_-_Drawing_Changes_6cbee960_p0049_random_0062.jpg,False,0,0,,,,EP104,"3 - 3-1/2""C.",50
Revision_Set_7_37f6066a_p0000_random_0019,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0019.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0019.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0025,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0025.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0025.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0037,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0037.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0037.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0043,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0043.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0043.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0049,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0049.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0049.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0055,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0055.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0055.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0073,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0073.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0073.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0091,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0091.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0091.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0097,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0097.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0097.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0103,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0103.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0103.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0127,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0127.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0127.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0151,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0151.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0151.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0157,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0157.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0157.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0163,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0163.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0163.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0175,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0175.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0175.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0181,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0181.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0181.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0000_random_0187,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0000_random_0187.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0000_random_0187.jpg,False,0,0,,,,S130,"a. Add Details 7, 8 and 9 for wood decking, joist and post repair due to water damage.",1
Revision_Set_7_37f6066a_p0001_random_0001,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0001_random_0001.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0001_random_0001.jpg,False,0,0,,,,AE102,2ND FLOOR PLAN - SHELL,2
