cloud_roi_id,crop_box_page,crop_size,human_notes,human_quick_label,image_path,ink_ratio,page_index,page_number,pdf_path,pdf_stem,random_crop_id,render_path,roi_image_path,sheet_id,sheet_title,source_id,source_page_index,source_page_key,revision_group,label_path,api_label_path,source_image_path,source_batch,expansion_bucket
260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_m010,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_m010.png,0.124649,184,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_m010.png,,,260313_-_VA_Biloxi_Rev_3,184,260313_-_VA_Biloxi_Rev_3:p0184,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_m010.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_m010.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_m010.png,small_corpus_expansion_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0018,"[7004, 932, 8028, 1956]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0018.png,0.088634,184,185,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0018,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0018.png,A101,DIRECTION OF WATER FLOW,260313_-_VA_Biloxi_Rev_3,184,260313_-_VA_Biloxi_Rev_3:p0184,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0018.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0018.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0018.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0132,"[5803, 2669, 6827, 3693]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0132.png,0.030925,184,185,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0132,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0132.png,A101,DIRECTION OF WATER FLOW,260313_-_VA_Biloxi_Rev_3,184,260313_-_VA_Biloxi_Rev_3:p0184,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0132.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0132.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0132.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0162,"[7936, 6165, 8960, 7189]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0162.png,0.024237,184,185,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0162,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0162.png,A101,DIRECTION OF WATER FLOW,260313_-_VA_Biloxi_Rev_3,184,260313_-_VA_Biloxi_Rev_3:p0184,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0162.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0162.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0162.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_m002,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_m002.png,0.015684,185,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_m002.png,,,260313_-_VA_Biloxi_Rev_3,185,260313_-_VA_Biloxi_Rev_3:p0185,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_m002.png,small_corpus_expansion_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0016_random_0005,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0016_random_0005.png,,,17,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0016_random_0005,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0016_random_0005.png,A156.6,B. Provide protective plates and door edging as specified below:,260313_-_VA_Biloxi_Rev_3_ff19da68,17,260313_-_VA_Biloxi_Rev_3_ff19da68:p0017,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0016_random_0005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0016_random_0005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0016_random_0005.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0027_random_0167,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0027_random_0167.png,,,28,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0027_random_0167,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0027_random_0167.png,TA2314,US32D,260313_-_VA_Biloxi_Rev_3_ff19da68,28,260313_-_VA_Biloxi_Rev_3_ff19da68:p0028,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0027_random_0167.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0027_random_0167.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0027_random_0167.png,small_corpus_expansion_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0032_random_0089,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0032_random_0089.png,,,33,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0032_random_0089,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0032_random_0089.png,S773D,Set: 18.0,260313_-_VA_Biloxi_Rev_3_ff19da68,33,260313_-_VA_Biloxi_Rev_3_ff19da68:p0033,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0032_random_0089.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0032_random_0089.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0032_random_0089.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0040_random_0125,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0040_random_0125.png,,,41,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0040_random_0125,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0040_random_0125.png,C-913,2 Track System,260313_-_VA_Biloxi_Rev_3_ff19da68,41,260313_-_VA_Biloxi_Rev_3_ff19da68:p0041,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0040_random_0125.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0040_random_0125.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0040_random_0125.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0045_random_0053,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0045_random_0053.png,,,46,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0045_random_0053,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0045_random_0053.png,A112.19,"elongated bowl, siphon jet, wall outlet, with bedpan lugs-bedpan",260313_-_VA_Biloxi_Rev_3_ff19da68,46,260313_-_VA_Biloxi_Rev_3_ff19da68:p0046,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0045_random_0053.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0045_random_0053.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0045_random_0053.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0094_random_0011,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0094_random_0011.png,,,95,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0094_random_0011,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0094_random_0011.png,,,260313_-_VA_Biloxi_Rev_3_ff19da68,95,260313_-_VA_Biloxi_Rev_3_ff19da68:p0095,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0094_random_0011.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0094_random_0011.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0094_random_0011.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0104_random_0071,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0104_random_0071.png,,,105,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0104_random_0071,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0104_random_0071.png,,adjustments or other non-scheduled work. See also General Project,260313_-_VA_Biloxi_Rev_3_ff19da68,105,260313_-_VA_Biloxi_Rev_3_ff19da68:p0105,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0104_random_0071.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0104_random_0071.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0104_random_0071.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0121_random_0065,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0121_random_0065.png,,,122,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0121_random_0065,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0121_random_0065.png,,b. Each schedule shall be composed of a minimum of two dates with,260313_-_VA_Biloxi_Rev_3_ff19da68,122,260313_-_VA_Biloxi_Rev_3_ff19da68:p0122,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0121_random_0065.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0121_random_0065.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0121_random_0065.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0132_random_0185,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0132_random_0185.png,,,133,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0132_random_0185,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0132_random_0185.png,,,260313_-_VA_Biloxi_Rev_3_ff19da68,133,260313_-_VA_Biloxi_Rev_3_ff19da68:p0133,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0132_random_0185.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0132_random_0185.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0132_random_0185.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0143_random_0059,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0143_random_0059.png,,,144,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0143_random_0059,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0143_random_0059.png,,,260313_-_VA_Biloxi_Rev_3_ff19da68,144,260313_-_VA_Biloxi_Rev_3_ff19da68:p0144,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0143_random_0059.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0143_random_0059.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0143_random_0059.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0154_random_0149,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0154_random_0149.png,,,155,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0154_random_0149,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0154_random_0149.png,,,260313_-_VA_Biloxi_Rev_3_ff19da68,155,260313_-_VA_Biloxi_Rev_3_ff19da68:p0155,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0154_random_0149.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0154_random_0149.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0154_random_0149.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0035,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0035.png,,,178,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0035,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0035.png,P-420,FD-C,260313_-_VA_Biloxi_Rev_3_ff19da68,178,260313_-_VA_Biloxi_Rev_3_ff19da68:p0178,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0035.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0035.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0035.png,small_corpus_expansion_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_random_0101,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_random_0101.png,,,186,,,260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_random_0101,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_random_0101.png,MH301,VAV,260313_-_VA_Biloxi_Rev_3_ff19da68,186,260313_-_VA_Biloxi_Rev_3_ff19da68:p0186,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_random_0101.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_random_0101.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0185_random_0101.png,small_corpus_expansion_20260502,normal_hard_negative
260219_-_VA_Biloxi_Rev_4_Architectural_1_1fbe070b_p0000_random_0123,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Architectural_1_1fbe070b_p0000_random_0123.png,,,1,,,260219_-_VA_Biloxi_Rev_4_Architectural_1_1fbe070b_p0000_random_0123,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Architectural_1_1fbe070b_p0000_random_0123.png,AE102,2ND FLOOR PLAN - SHELL,260219_-_VA_Biloxi_Rev_4_Architectural_1_1fbe070b,1,260219_-_VA_Biloxi_Rev_4_Architectural_1_1fbe070b:p0001,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Architectural_1_1fbe070b_p0000_random_0123.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Architectural_1_1fbe070b_p0000_random_0123.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\temp_random_gpt_review_queue\images\260219_-_VA_Biloxi_Rev_4_Architectural_1_1fbe070b_p0000_random_0123.png,small_corpus_expansion_20260502,weird_positive
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0003,"[2359, 5533, 3383, 6557]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0003.png,0.002451,0,1,F:\Desktop\m\projects\kevision\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0003,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0003.png,PL302,EXISTING 1ST FLOOR - MED GAS,260219_-_VA_Biloxi_Rev_4_Plumbing_1,0,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0000,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0003.png,small_corpus_expansion_20260502,normal_hard_negative
