cloud_roi_id,crop_box_page,crop_size,human_notes,human_quick_label,image_path,ink_ratio,page_index,page_number,pdf_path,pdf_stem,random_crop_id,render_path,roi_image_path,sheet_id,sheet_title,source_id,source_page_index,source_page_key,revision_group,label_path,api_label_path,source_image_path,source_batch,expansion_bucket
260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m002,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m002.png,0.112202,189,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m002.png,,,260313_-_VA_Biloxi_Rev_3,189,260313_-_VA_Biloxi_Rev_3:p0189,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m002.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m003,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m003.png,0.069466,189,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m003.png,,,260313_-_VA_Biloxi_Rev_3,189,260313_-_VA_Biloxi_Rev_3:p0189,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m003.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m004,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m004.png,0.09782,189,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m004.png,,,260313_-_VA_Biloxi_Rev_3,189,260313_-_VA_Biloxi_Rev_3:p0189,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m004.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m005,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m005.png,0.073207,189,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m005.png,,,260313_-_VA_Biloxi_Rev_3,189,260313_-_VA_Biloxi_Rev_3:p0189,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m005.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m006,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m006.png,0.089561,189,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m006.png,,,260313_-_VA_Biloxi_Rev_3,189,260313_-_VA_Biloxi_Rev_3:p0189,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m006.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m007,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m007.png,0.092645,189,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m007.png,,,260313_-_VA_Biloxi_Rev_3,189,260313_-_VA_Biloxi_Rev_3:p0189,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m007.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m007.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m007.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m008,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m008.png,0.048765,189,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m008.png,,,260313_-_VA_Biloxi_Rev_3,189,260313_-_VA_Biloxi_Rev_3:p0189,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m008.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m008.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m008.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m009,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m009.png,0.107039,189,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m009.png,,,260313_-_VA_Biloxi_Rev_3,189,260313_-_VA_Biloxi_Rev_3:p0189,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m009.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m009.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m009.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m010,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m010.png,0.146357,189,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m010.png,,,260313_-_VA_Biloxi_Rev_3,189,260313_-_VA_Biloxi_Rev_3:p0189,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m010.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m010.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0189_m010.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m001,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m001.png,0.043609,190,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m001.png,,,260313_-_VA_Biloxi_Rev_3,190,260313_-_VA_Biloxi_Rev_3:p0190,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m001.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m002,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m002.png,0.085973,190,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m002.png,,,260313_-_VA_Biloxi_Rev_3,190,260313_-_VA_Biloxi_Rev_3:p0190,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m002.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m003,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m003.png,0.078532,190,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m003.png,,,260313_-_VA_Biloxi_Rev_3,190,260313_-_VA_Biloxi_Rev_3:p0190,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m003.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m004,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m004.png,0.068161,190,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m004.png,,,260313_-_VA_Biloxi_Rev_3,190,260313_-_VA_Biloxi_Rev_3:p0190,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m004.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m005,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m005.png,0.087654,190,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m005.png,,,260313_-_VA_Biloxi_Rev_3,190,260313_-_VA_Biloxi_Rev_3:p0190,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m005.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m006,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m006.png,0.069795,190,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m006.png,,,260313_-_VA_Biloxi_Rev_3,190,260313_-_VA_Biloxi_Rev_3:p0190,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m006.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m007,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m007.png,0.04977,190,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m007.png,,,260313_-_VA_Biloxi_Rev_3,190,260313_-_VA_Biloxi_Rev_3:p0190,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m007.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m007.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m007.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m008,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m008.png,0.084738,190,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m008.png,,,260313_-_VA_Biloxi_Rev_3,190,260313_-_VA_Biloxi_Rev_3:p0190,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m008.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m008.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m008.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m009,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m009.png,0.107767,190,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m009.png,,,260313_-_VA_Biloxi_Rev_3,190,260313_-_VA_Biloxi_Rev_3:p0190,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m009.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m009.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m009.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m010,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m010.png,0.103141,190,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m010.png,,,260313_-_VA_Biloxi_Rev_3,190,260313_-_VA_Biloxi_Rev_3:p0190,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m010.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m010.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_m010.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m001,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m001.png,0.110541,191,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m001.png,,,260313_-_VA_Biloxi_Rev_3,191,260313_-_VA_Biloxi_Rev_3:p0191,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m001.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m002,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m002.png,0.102668,191,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m002.png,,,260313_-_VA_Biloxi_Rev_3,191,260313_-_VA_Biloxi_Rev_3:p0191,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_m002.png,small_corpus_expansion_supplement_20260502,weird_positive
